[generator] Loaded 690 enriched chunks
[generator] Chapter filter ['A', 'B', 'C'] → 48 chunks
[generator] Backend: ollama  Machine: mac  Seed: 42  Workers: 1
[generator] Scheduled 390 tasks → target 300 pairs  (+30 % buffer for filter rate)

[generator] 0 already done, 390 pending

  [320/390] C-15 cross_step ... FILTERED (thinking trace does not cite a paragraph ID)
  [321/390] C-14 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [322/390] C-13 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [323/390] C-39 echelon_specific ... FILTERED (answer too short (43 words))
  [324/390] C-17 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [325/390] C-33 factual ... FILTERED (thinking trace does not cite a paragraph ID)
  [326/390] B-2 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [327/390] C-10 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [328/390] C-3 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [329/390] C-11 cross_step ... FILTERED (thinking trace does not cite a paragraph ID)
  [330/390] C-12 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [331/390] C-1 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [332/390] C-30 comparative ... FILTERED (answer too short (48 words))
  [333/390] C-27 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [334/390] C-20 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [335/390] B-1 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [336/390] C-9 procedural ... FILTERED (thinking trace does not cite a paragraph ID)
  [337/390] C-31 procedural ... FILTERED (thinking trace does not cite a paragraph ID)
  [338/390] C-15 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [339/390] B-1 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [340/390] B-4 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [341/390] C-11 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [342/390] C-25 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [343/390] C-3 cross_step ... FILTERED (thinking trace does not cite a paragraph ID)
  [344/390] C-21 comparative ... FILTERED (thinking trace does not cite a paragraph ID)
  [345/390] C-4 comparative ... FILTERED (thinking trace does not cite a paragraph ID)
  [346/390] B-1 factual ... FILTERED (thinking trace does not cite a paragraph ID)
  [347/390] B-1 comparative ... FILTERED (answer too short (47 words))
  [348/390] C-2 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [349/390] C-16 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [350/390] C-22 procedural ... FILTERED (thinking trace does not cite a paragraph ID)
  [351/390] C-36 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [352/390] C-1 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [generator] Ollama error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300)
  [353/390] C-28 comparative ... FAILED (no JSON)
  [354/390] C-13 cross_step ... FILTERED (thinking trace does not cite a paragraph ID)
  [355/390] C-33 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [356/390] C-2 comparative ... FILTERED (thinking trace does not cite a paragraph ID)
  [357/390] A-1 cross_step ... FILTERED (thinking trace does not cite a paragraph ID)
  [358/390] C-38 factual ... FILTERED (thinking trace does not cite a paragraph ID)
  [359/390] C-20 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [generator] Ollama error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300)
  [360/390] C-37 multi_domain ... FAILED (no JSON)
  [361/390] C-18 procedural ... FILTERED (thinking trace does not cite a paragraph ID)
  [362/390] C-35 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [363/390] C-4 procedural ... FILTERED (thinking trace does not cite a paragraph ID)
  [364/390] C-27 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [365/390] C-39 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [366/390] C-24 factual ... FILTERED (thinking trace does not cite a paragraph ID)
  [367/390] C-6 comparative ... FILTERED (thinking trace does not cite a paragraph ID)
  [generator] Ollama error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300)
  [368/390] C-5 multi_domain ... FAILED (no JSON)
  [369/390] C-34 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [370/390] C-38 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [generator] Ollama error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300)
  [371/390] B-1 cross_step ... FAILED (no JSON)
  [372/390] C-19 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [373/390] C-29 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [374/390] B-2 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [375/390] C-26 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [376/390] C-35 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [generator] Ollama error: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300)
  [377/390] B-2 cross_step ... FAILED (no JSON)
  [378/390] B-4 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [379/390] C-6 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [380/390] C-7 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [381/390] C-9 echelon_specific ... FILTERED (thinking trace does not cite a paragraph ID)
  [382/390] B-1 cross_step ... FILTERED (thinking trace does not cite a paragraph ID)
  [383/390] B-3 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [384/390] C-32 comparative ... FILTERED (thinking trace does not cite a paragraph ID)
  [385/390] C-34 comparative ... FILTERED (thinking trace does not cite a paragraph ID)
  [386/390] C-21 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [387/390] C-23 multi_domain ... FILTERED (thinking trace does not cite a paragraph ID)
  [388/390] B-1 applied_reasoning ... FILTERED (thinking trace does not cite a paragraph ID)
  [389/390] C-8 product_generation ... FILTERED (thinking trace does not cite a paragraph ID)
  [390/390] C-5 comparative ... FILTERED (thinking trace does not cite a paragraph ID)

[generator] Done — 0 saved | 0 already done | 390 failed/filtered
[generator] Seeds → data/seeds_mac.jsonl
